Store,Latitude,Longitude,Address,CreatedAt,Text,Senti,Rating,Source
Dallas8,32.913273,-96.958064,7800 N. Macarthur Boulevard Suite 150,7/2/2016,"What a stressful Friday afternoon my girlfriend and I had at this AT&T location off North MacArthur in Irving. We initiated a Release of Responsibility with the Corporate Customer Service folks (my girlfriend was on a Family Plan with her sisters and Mom), and were told to visit the Corporate Store to setup a new account with my girlfriend's recently released number. We were not helped for over fifteen minutes, despite checking in and making an appointment at 3:00pm and arriving five minutes early. Anne (Wisconsin native) greeted us and took us through the ""don't of Customer Service"" for twenty odd minutes... It was a hellish nightmare. The lady was as coarse as she was dull and lacking the correct policies and information. She stressed us out so badly that I pulled Eric, the GM, aside and explained our frustration with Anne, that she would be receiving negative feedback, and all he could do at this point was save the sale. He quickly came to our aide and made a point to dismiss Anne rather subtly after correct her mistakes right in front of her--epic. He got everything back-on-track and also pulled Evan, a pleasant, chirpy and      hilarious Sales Rep from the back. Our time with Evan was awesome and even turned our entire two hours there around. He was sympathetic to our struggles with Anne and went far out of his way to make us comfortable!My fellow LA native! Cali Boys UNITE!",,3,Yelp
Dallas8,32.913273,-96.958064,7800 N. Macarthur Boulevard Suite 150,9/17/2016,"Nice and spacious atmosphere. Great store set up as far as aesthetics are concerned. Organization organizational skills are terrible. They have a numbering system for walk-in customers, but they call people out of order. Not just out party, but multiple other patrons in the store that we talked to as well. Not sure if certain employees have restricted access with which customers they can help, but there are multiple employees walking around not doing anything. Employees are hesitant to give detailed answers when you approach them with the issue.",,1,Yelp
Dallas8,32.913273,-96.958064,7800 N. Macarthur Boulevard Suite 150,9/23/2016,"All time low experience with a service provider, thanks to their sales team. Please do not see Anne at this store. Here's my feedback of how that conversation went : The rep was extremely rude after a few Initial discussions. She kept rushing me and  suggested that I should hang up on my husband who I was talking to simultaneously so we could decide to buy t new iPhone. She hit on ""I accept"" option when it should have been me; just to hurry me up, it was abt 8.30 so may be was in a hurry to go home. She told me not to read the disclaimers because they were available online and could be read out of the store. She got so pushy that at one pony I had to ask her to relax. I almost walked out of the store without purchasing the phone because of her. But stuck through as I had waited for an HR to even talk to a rep n she didn't have the courtesy to talk to a client who was investing 650 dollars on a phone.",,1,Yelp
Dallas8,32.913273,-96.958064,7800 N. Macarthur Boulevard Suite 150,7/26/2016,Horrible service as soon as I walked in the door there was nobody to greet me. The lady that came out was not helpful horrible customer service. Gave me the run around for a small issue I had with my phone. F.Y.I remember it's customer like me and millions that can take our business else where because of poor customer rep that don't want do there job. Never coming back to this location,,1,Yelp
Dallas8,32.913273,-96.958064,7800 N. Macarthur Boulevard Suite 150,"8/8/2016
            
                
    
        
    

                Updated review",***NOT ONLY THIS PLACE CANNOT HELP YOU BUT THEY WILL MAKE THINGS EXTREMELY DIFFICULT FOR YOU. YOU MIGHT AS WELL CALL CUSTOMER CARE INSTEAD OF WALKING INTO THIS STORE***Horrible Service and you can find the least knowledgeable customer executives here.It was a pain to get the connection from these people as a first time user few months ago and now when I walked in for an upgrade they tell me I am not the account holder on my own account and wanted me to call customer care. Why would I do that If I knew you guys would not be of any help in store to me?. If you think you have enough time to take their BS go out there and wait for hours while they eventually come back after an hour telling you that only customer care can help you with your case. This is another disappointing experience within a span of  4-6 months. I would never visit this store ever again and not recommend it either.THANK YOU AT&T . PLEASE DON'T DO ANYTHING ABOUT SUCH STORES AND I BET YOU WILL GET MORE IRATE CUSTOMERS LIKE ME,,1,Yelp
Dallas8,32.913273,-96.958064,7800 N. Macarthur Boulevard Suite 150,5/22/2015,"What more can I add in a review. I completely agree with everyone here. Long wait times, worker's upset doing customer service, cause I know they rather sell something for their commission, and I left asking more questions then answers that I got. It's AT&T  nothing has change, customer service is poor, but the service is dependable I can say I had no problems yet.",,2,Yelp
Dallas8,32.913273,-96.958064,7800 N. Macarthur Boulevard Suite 150,8/28/2015,"I decided at 4PM yesterday that I finally wanted to upgrade from my iPhone 5 to the iPhone 6. I was going to drive to the Lewisville location but when I found out that there was an AT&T store not too far from my apartment, I went there instead.I did scan some of the reviews on Yelp and was bracing myself to wait for a very long time and to interact with some rude representative. Fortunately for me, I didn't have to do either of those things.I arrived around 6PM on a Thursday. There were maybe a dozen customers there already but everyone was being helped. As soon as I walked in, I was greeted and asked what I was there for. I told her that I was interested in getting a new phone and immediately I was introduced to Fatima. We walked to the back of the store to sit down and we discussed what I was wanted. She made sure every one of my questions were answered. And when she tried to sell me extras she didn't make me feel like I was being pressured to say yes.After maybe 45 minutes, I was done. Quick and painless.I have been an AT&T customer for almost a decade now and while they do piss me off as a greedy as fuck corporate entity, I have never received poor customer service. Thanks to Fatima for solidifying my continued positive experience with AT&T.",,3,Yelp
Dallas8,32.913273,-96.958064,7800 N. Macarthur Boulevard Suite 150,7/1/2016,"As I can't give 0 star - giving one. Recently I lost my AT&T phone and have no active sim on it. Went to the store to ask about blacklist my lost phone using IMEI number - the representative said : AT&T cant do anything like blacklist/erase/locate and asked me to work with any third party site to blacklist ... I didn't believe this store , so then called AT&T service center - they were able to blacklist the lost one. Never believe what the representative say to you  , just call service center to make sure what you listened here is right.",,1,Yelp
Dallas8,32.913273,-96.958064,7800 N. Macarthur Boulevard Suite 150,5/17/2016,"The absolute worst customer service bar none, stay away.",,1,Yelp
Dallas8,32.913273,-96.958064,7800 N. Macarthur Boulevard Suite 150,2/23/2015,"Jay gave us great customer service in upgrading our phones and explaining the confusing NEXT plan. He was patient and took his time so we all understood exactly what we were signing up for and I would highly recommend speaking with him if you have questions on your purchases or bill. He did a great job and the next time my family goes to the att store, we will be looking for him.",,5,Yelp
