Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,12/26/2012,"I want to thank this AT&T store for setting the new low in customer service in Dallas. Truly, a wonderful accomplishment.  Flashback to last week.  I had an iphone that I had hastily set up by the customer service rep the day before that was acting up. We thought it was a pretty simple fix and just wanted to double check with them before we fixed it.We show up at 7:30, roughly 1.5 hours until they close.  We explained the simply problem to the customer service rep. Oh boy.  She had no clue what to do and had us get in line.  There were 3 people ahead of us.  We go and mess around on the ipads and wait our turn.  Over an hour goes by.During the hour, we're seeing names disappear from the top of the list.  But we're staying still at 3 behind.  Then my name disappears entirely. It's then that we go to a rep to see what the deal is.  He said that they were looking for me and couldn't find me.  There were only about 10 customers in the store, including us, so they didn't look enough apparently.  And when we begrudgingly asked our simply problem for verification on the solution we had in mind, the rep said ""of course"" and wondered why the other rep even put us in line.They're batting .500 for good experiences, so another good one might bump them to 3 stars.",Negative,100.0000,2,Yelp
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,4/16/2016,"Wow...I'm on my way to the pharmacy to get some blood pressure medication for my newly acquired high blood pressure thanks to this store. I've bought my last 4 new iPhones for our account from this store, but I missed the 14 day return policy to return an unused case that they hard-sold us on but which my son didn't actually want. Were they understanding? I mean I've only been an AT&T customer for 13 years, and had Uverse for something like 6 years. I guess none of that means shit so they basically told me to F off with a smile on their face. Seriously? I was inside one month on the return but hell, the policy is 14 days, and ""they won't let us do anything about that"". Deep breath...at least my immediate call to AT&T's customer service line and a REASONABLE human being got me a bill credit for the $54 the case cost and solved my problem, but if you go here be prepared for a hard sell on the phone case and a glass screen cover so decide in advance if you want it or be prepared to return that stuff stat if you don't. Whew...I feel better venting but what a bunch of inflexible smiling A holes they have who don't give a damn about customer service. Maybe I'm being a petulant jerk myself- they have a policy and it is what it is. But still, the way they conveyed their ""can't do anything for you"" message with a smile like they enjoyed telling me no is what got under my skin.",Negative,100.0000,1,Yelp
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,9/29/2015,"Called to ask about iPhone 6s availability so I can come and buy one today and pick it up from this store. Sales associate says ""We're not allowed to disclose that information."" I ask why and he says ""Because you can order it online and ask to pick it up in the store."" What the heck. He ended up giving me the information in the end anyway because I was getting pissed. I only needed to know if there was an availability of a specific model in a specific color so I can come pick it up today. UghAtt, you need to do better about your customer service. Obviously your employees don't care about the image of your company.",Negative,100.0000,1,Yelp
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,8/13/2016,Came here and received terrible service from manager Christian  Lozano and worker Edith Castillo who were unprofessional and rude. I've been an AT&T customer for close to ten years and these staff members were unfriendly and unbelievably rude.,Negative,86.3623,1,Yelp
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,12/18/2015,This place so terrible.I don't understand what kind of sale represent are hire at this location.Stay away from this guys Eddie.Feeling piss off.,Negative,98.7209,1,Yelp
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,1/9/2015,"This AT&T store is either lying or incompetent. My wife's iPhone came out of the box with a dent. I opened the phone out of the box at an AT&T store at lemon but they did not have another iPhone like it to replace it with.  They said to check out Apple and see if Apple could replace the phone, if Apple shouldn't then they said that this particular AT&T had the phone that I needed in inventory and they should be able to exchange it.Went to Apple and they said that if they replace it and it will shorten the warranty. That physical damage is actually the responsibility of AT&T to exchange. Regarding the exchange policy, this is along the lines of what the AT&T at Lemmon said (they didn't know about the warranty issue). The AT&T at Lemmon actually even put a note concerning this iPhone in the system talking about how it was dead upon arrival and that I should be able to get a new phone. The management here decided to ignore this and just lied to me and say that they couldn't exchange the phone. I don't know if the employees are aware of this or this is coming from the top down but this AT&T store does not understand how things should work concerning Apple phones. Your best bet is to just ignore this place and go to the one on lemon Avenue.",Negative,99.9949,1,Yelp
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,7/28/2015,"Freaking rude service.  No eye contact, all employees hovering together, and the one who got the short straw to wait on me did not seem compelled or interested to work with me .  Shockingly bad experience in this store",Negative,98.9522,1,Yelp
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,8/9/2015,One star for the sales associates who sold me a wifi hotspot device I didn't need with a 2 year agreement but five stars for Mark the manager who waived the $35 restocking fee when I returned it the next day & even credited the $1 I paid for the device. For once AT&T actually made something right.,Negative,99.2727,3,Yelp
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,8/19/2015,"Lost my phone the other night and had to go in to get a new one. Barbara was my sales associate that was supposed to help me out but she was EXTREMELY rude and barely any help, had to request someone new because of how rude and demeaning she was. AT&T you need to work on your costumer service.",Negative,99.6835,1,Yelp
Dallas6,32.8740567,-96.771404,9100 N Central Expressway Suite 105,6/5/2015,"If I could give this store ZERO star I would. Went to the store today with a question. The person at the front stopped me and said that issue is something customers take care online. She then instructed me to call customer service. ""We are sorry we are not trained to answer that kind of questions"". I would totally understand if you couldn't help me, but at least try to be more helpful. The person at the front was incompetent and should totally get fired. I felt like an idiot driving to the store to get help. Never returning to this store. Oh and ps- I then dropped by the ATT store at Northpark and they assisted me right away. That definitely wasn't something I had to call customer service to get resolved.",Negative,100.0000,1,Yelp
