Dallas1,32.779555,-96.8009703,"208 S Akard Street, Ste 110, Dallas, TX 75202",8/12/2016,"AT&T new alarm system that it installs & monitors for about $68 per month after base price + fees/tax. You buy the control tablet, wall keypads, door lock numeric push button keypads, smoke detectors, water detectors, carbon monoxide detectors, glass breaking detectors, outdoor/indoor camera(s), motion detector, wall mounted thermostat items in a bundle. I paid $600 for the initial bundle but needed to buy more than $300 extra. One perk is that you can arm/disarm your alarm system with your smartphone. As someone who knows too much about mobile device security or rather insecurity, it is only a matter of time before this feature is exploited. Minus two stars for a control tablet that has glitches. I cannot view my front door/exterior of my home because the tablet cannot receive the camera signals in real time ""live"" mode for more than a few minutes at a time. You need to restart the tablet & that takes a good bit of time so you cannot view who is ringing your doorbell outside when you want to. The tablet also has other features regarding the alarm system but the one I need the most is the real time camera, which does not work properly. A fix for the glitch has been in the works for over 8 months. The installer never told me that the thermostat that I did not want & did not order was already paid for in the bundle. So I returned it with delivery tracking but only discovered there would be no refund after AT&T received it & I called. AT&T did not offer to return it to me either. Be cognizant that you will be spending well over $1,000 for the equipment - I received one smart tablet, one outdoor camera + two wall keypads + one motion detector + two water detectors + two smart plugs (don't care about these things) + 1 window break detector + window open/close detectors sufficient to go on each side of window bottoms + thermostat + garage door open/close detector. Be aware that the detectors on the windows are attached with two sided foam tape & the detectors themselves are flat plastic squares. With slider windows (as opposed to casement windows) the top or bottom can be slid up (or down) to allow an intruder access. I thought that I had paid for all the window detectors but you need more for the top window; otherwise, only the bottom window moving will trigger the alarm.      If your installer arrives & you have the wrong door knob (I had a fancy Baldwin with a back plate) & he needs to return to finish the job because you need to find a different doorknob that will work with AT&T's illuminated push button door keypad, it will cost you an additional $135. Each visit. I agreed to an early install for a discount, not realizing that since I had not yet had my auto garage door device installed, that it would cost me more than the discount for the installer to return. The keypads were too small to cover the wall area where my former pads were, so old paint is now exposed. I no longer have this paint, so now I need to paint the entire room! Also, an owner cannot control the chime feature (beeps when door/window is opened/closed) from the keypad. Instead, the chime feature must either be completely off or on all the time and it must be performed from AT&T ""headquarters."" I called and requested that the chime feature be turned off but the request never occurred. I did not replace all my keypads since it was too expensive. So I have old alarm equipment still in place - two keypads & a motion detector just sitting there gathering dust. Also, the old smoke detectors from the previous alarm company were left in place. That is a first for me. I've had several alarm companies over the years, and they always removed the former monitoring company's equipment and installed the new equipment in its place. Not AT&T - it found a new spot & installed. Makes for a messy look.",Negative,100.0000,2,Yelp
Dallas1,32.779555,-96.8009703,"208 S Akard Street, Ste 110, Dallas, TX 75202",5/10/2016,AT&T is the only company in the world that I HATE.... I am a pretty easy going person and have owned several business's over the years. I understand that all business have issues. BUT with many times of contact with AT&T they are the most consistent company I have ever done business with that every contact you want to rip someone's head off. They have NEVER done what was promised when they said it would be completed.Again this week they have disappointed me again. And I know you ask if I hate them why do business with them. I need a plain old analog phone line and cant use a VOIP or digital line and they are the only provider to my home.It is really amazing to me that a company that large can have such a poor consistent customer service presence in the market.But that is not the worst of the story......   Their will be no one who cares at AT&T. There will be no one in the entire organization that cares or if they care the monster is so large they can't make a difference.All of this starts at the TOP... the management needs to be changed from the top down. clean the rats out of the barn and you might need to burn the barn down to accomplish the task.It is always amazing that no one there ever cares how bad it is.,Negative,100.0000,1,Yelp
Dallas1,32.779555,-96.8009703,"208 S Akard Street, Ste 110, Dallas, TX 75202",9/10/2016,"AT&T Wireless, WOW! I switched to Verizon and they kept billing me for a number I was not event using... Customer service is so bad... transferred three times up the ladder and still they will not go off the script... Very sad so I had to pass this along. Gave them every opportunity to fix it and be fair. I would go with Verizon for sure. How do they train those people and the supervisors there... Disappointed with the level of customer service received from AT&T. Go elsewhere.  Took me even a bit of work online to event know where the corporate office was.Company Info: bloomberg.com/quote/T:US(UPDATE: OK so I did just called the corporate office below after speaking to 4 other people of which 3 were supervisors so when i called the below number, a nice lady in billing took care of the outstanding bill which was nice but I will not get teh 1.5 hrs of my life back.)Tel: 210-821-4105ATT Inc208 South Akard StreetDallas, TX 75202United StatesRandall L Stephenson Chairman/Pres/CEORafael De La Vega ""Ralph"" Vice Chairman/CEO:Bus SolutionsJohn M Donovan Chief Strategy Ofcr/Pres:Tech & OpsDavid S Huntley Chief Compliance OfficerJohn T Stankey CEO:At&T Entertainment",Negative,99.9997,2,Yelp
Dallas1,32.779555,-96.8009703,"208 S Akard Street, Ste 110, Dallas, TX 75202",9/25/2016,"My mom had lost her Go Phone several months ago. I was visiting this weekend and located it. The phone number and minutes had cancelled. My dad tried to get AT&T store on Watson Blvd in Centerville GA to reactivate number and give back minutes. They wouldn't help. Said number no longer available. I called the Go Phone Customer Service number 800-901-9878 and spoke to Ericka who activated a new phone number. She advised the 0.10 cents per minute was no longer available, but when I explained my mom had a $0.10 cent per minute available through AARP, Ericka spoke to her manager and made an exception based on my parents 20 yr history. I was very pleased I didn't have to go back to AT&T store. All was handled by phone and my mom is good to go for another year at $0.10 cents per minute. Thanks Ericka and your manager!",Negative,97.4231,4,Yelp
Dallas1,32.779555,-96.8009703,"208 S Akard Street, Ste 110, Dallas, TX 75202",8/9/2016,"If I could give AT&T zero stars I would. The worst inept customer service. Had plan to change carrie with 1 month left on contract, where they been promoting contract-free services for a year! I went to AT&T and spoke to guy who said you only have a month left, your fee will probably be $5-10 if you change carriers. I get slapped with full $85 fee and ever customer service reps can say, sorry you were miss informed,...And that is why I am take my business somewhere else. They are only for the money bottom line, NOT service. They are the WORST carrier!! I would keep away and go somewhere else!",Negative,100.0000,1,Yelp
Dallas1,32.779555,-96.8009703,"208 S Akard Street, Ste 110, Dallas, TX 75202",8/24/2015,AT&T lack of support for Yahoo mail astounds me. A. Good luck getting customer serviceB. Good luck with access to someone who speaks EnglishHow can any company stop support of one of their products? Completely mind blowing. These guys suck and suck bad!,Negative,99.0499,1,Yelp
Dallas1,32.779555,-96.8009703,"208 S Akard Street, Ste 110, Dallas, TX 75202",9/30/2015,"This company needs Jesus, man. My experiences chatting with their customer service representatives have been so agonizingly horrible that I think my human rights have been somehow deeply violated. At the very least, the Geneva Conventions' Torture Of POWs section should be updated, ASAP.For three plus hours, today, I tried speaking to someone at AT&T about a $190 charge for a phone service that doesn't exist. And in that time, the Dallas-based company has impressively done the following:1) Transferred me ten times. (No one seems to know how to resolve problems, I guess.)2) Hung up on me four times. (Insert despair emojicon.)3) Allowed me to question what I did in my past life to deserve this kind of abuse.4) Encouraged me to think about plunging a pair of chopsticks through one of my eyes. (I'm Asian, and that's why I have chopsticks.) Oh, and I forgot that my girlfriend actually started this three-hour marathon, but lost her mind midway through and then gave the phone to me. Why? Well, she started crying in frustration. And for a person that serves as a resident OBGYN physician at a major hospital in Atlanta, Georgia that has seen horrific things like stillborn babies and pregnant women on crack, it takes a lot (and I mean a lot) to break her spirit. But you know what? AT&T's customer service rang the bell and made Niagara Falls come out of her face. Bravo.If you don't get the point by now, let me finish with this:I would rather ""walk"" across an entire football field covered in flaming glass and battery acid - with my face - than deal with another AT&T representative. The only compensation that an AT&T rep offered to us - prior to hanging up the phone - was $20 off the $190 for the service we supposedly owe. How many times do I have to state that we don't use this service? Helloooooo, AT&T.For the love of God, AT&T, please stop transferring and hanging up on us.",Negative,100.0000,1,Yelp
Dallas1,32.779555,-96.8009703,"208 S Akard Street, Ste 110, Dallas, TX 75202",8/11/2016,"The challenge with reviewing AT&T is that the people that typically hate the company review the company. A lot of the good experiences tend to go unnoticed.I frequently stop by to by accessories and other services from AT&T. The team there always try's to help out. Sometimes they get busy but it's all part of the game. I don't mind waiting as long as they treat me with respect, which they do. My cell service is great and I've loved all the stuff that I've gotten from the company. Prices are high but I'm paying for a quality service that I won't lose on my drive to Austin or Houston.",Positive,99.4145,5,Yelp
Dallas1,32.779555,-96.8009703,"208 S Akard Street, Ste 110, Dallas, TX 75202",4/17/2015,"I would give this co 0 stars if i could.  I have been with AT & T since they were IL Bell, then SBC....so we are talking almost 40 yrs.  I moved to FL 4 years ago and got the uverse and have had nothing but problems with service and bills.I call them on a monthly basis either because of a service problem or bills keep going up.I feel that if they expect me to honor being in a ""contract"" then they need to honor it also. Every month my bill goes up and when i call and they give me a promo and promise it will be for 12 mo it expires in 3, and yet in between for some reason the bill goes up in between that. I even called corp and they gave me a case# and said someone would call.  I rcvd a call today and the women (Karen) said she could do nothing and promos just expire and when i was promised that was wrong...really????? i have an option of leaving but then i will be charged an early term fee...i lost it.  i explained they haven't kept their part of the bargain and i will not pay a term fee, i will also contact my cc to put in a complaint and go on social media and such so they no longer get any business.  They are the worst!!!!  I don't even want to go on about all the crap they have pulled and time i have missed from work because of them.Dont use them,,,if we all stop someone else will have to give us service in south Florida,",Negative,100.0000,1,Yelp
Dallas1,32.779555,-96.8009703,"208 S Akard Street, Ste 110, Dallas, TX 75202",3/1/2016,"I have come here pretty often to switch over to ATT and get various things for my iPhone. There have been some occasions where I have to wait a little longer because they are busy but my visits have always been pleasant. If you need a screen protector placed on, ask for Joseph. He is really good with those. The store is inside the ATT building with the door facing Commerce St but is pretty noticeable. The inside is very clean and modern. If you walk into the lobby there's a giant statue of ""Golden Boy."" Pete, at the front desk can tell you all about the history of it and all the places that it's been.",Positive,99.6966,5,Yelp
